feature_index,feature_name,control_mean,control_std,control_median,control_iqr,irbd_mean,irbd_std,irbd_median,irbd_iqr,mean_difference,median_difference,percent_change,control_normal,irbd_normal,control_shapiro_p,irbd_shapiro_p,test_type,test_statistic,p_value,p_value_corrected,is_significant,effect_size,effect_size_interpretation,is_large_effect,significant_and_large
979,Feature_0979,0.03044090190180971,0.008896243779149866,0.02894915887132108,0.012339108365364497,0.06151517384251668,0.02149557543223632,0.056117019598047185,0.031110949298666868,0.03107427194070697,0.027167860726726105,102.08065464334881,True,True,0.8616166918583794,0.21561870567394814,Independent t-test,-7.74812885044523,1.3790980010975728e-09,1.4121963531239146e-06,True,1.9393876427221266,Large,True,True
466,Feature_0466,0.00382164031515132,0.00124525615267989,0.0036531519544773933,0.001739968916984322,0.006962331751005698,0.002445636715902994,0.006334522018946905,0.0034320756816008397,0.0031406914358543783,0.002681370064469512,82.18176429118031,True,True,0.3615087241101552,0.05879473403135731,Independent t-test,-6.664942503172259,2.8986593342159174e-08,2.9682271582370994e-05,True,1.6540550638132197,Large,True,True
367,Feature_0367,0.040608355487707665,0.013667529239670908,0.0403535242179391,0.015582637683669076,0.06661467884097401,0.02158256895493333,0.06026211918291377,0.033022858148139114,0.026006323353266345,0.01990859496497467,64.0418038133521,True,True,0.23741445286492724,0.05398259883591305,Independent t-test,-5.961367584225684,2.13028038217186e-07,0.00021814071113439846,True,1.462517860168574,Large,True,True
642,Feature_0642,1.2482902117536911,0.08210201177669511,1.2470044588706581,0.10038257268592732,1.1041517695623126,0.12934920998173957,1.133231195525657,0.17959557261656944,-0.1441384421913785,-0.11377326334500104,-11.546869536762776,True,True,0.46125833523052145,0.24543526996437143,Independent t-test,5.509682390674349,1.0922242603676373e-06,0.0011184376426164606,True,-1.3515219673061907,Large,True,True
555,Feature_0555,0.3350887389135881,0.044577450565252585,0.33615723138597187,0.06195044309207676,0.2680505108738752,0.05487857542560196,0.2740989211520111,0.06684662269304067,-0.06703822803971288,-0.062058310233960745,-20.006111890558202,True,True,0.35886673111877776,0.3855542236045093,Independent t-test,5.595156155251387,5.3858142033618e-07,0.0005515073744242484,True,-1.3509941955493439,Large,True,True
922,Feature_0922,0.43724002678717294,0.04423832395426022,0.4327873543250823,0.06552611843389006,0.36905108272991716,0.06046268423805658,0.3764557477718438,0.06531064271680642,-0.06818894405725578,-0.05633160655323849,-15.59531147189478,True,True,0.37261176323814194,0.5809812215008417,Independent t-test,5.352794719099914,1.5532131429031343e-06,0.0015904902583328095,True,-1.3015348836154264,Large,True,True
694,Feature_0694,0.005902967330925433,0.0021493170865425327,0.005910357357473684,0.002212373796159059,0.009291223808101011,0.003056408936939716,0.008359515547899009,0.004523646343471127,0.0033882564771755778,0.0024491581904253247,57.399207673480156,True,True,0.10604887368561616,0.055899799067459885,Independent t-test,-5.326450963247356,1.811172236530654e-06,0.0018546403702073898,True,1.2984293968045417,Large,True,True
730,Feature_0730,0.7124555788241508,0.04609079151192168,0.7108078611781385,0.06710284488815299,0.6452035846893118,0.0632166645265296,0.6356095002911715,0.06687133142210544,-0.06725199413483895,-0.07519836088696707,-9.439464878053567,True,True,0.8389077908168358,0.20043471178590094,Independent t-test,5.0548887084802585,4.645302940149951e-06,0.00475679021071355,True,-1.2293796874477265,Large,True,True
961,Feature_0961,0.14824132709414992,0.02617304538029759,0.14545189077757686,0.026366349669395606,0.18533617952800083,0.034385805467267334,0.18147973186820204,0.040377739173165866,0.03709485243385091,0.03602784109062518,25.02328679929552,True,True,0.3170394050999582,0.16193889819870072,Independent t-test,-5.054673450971294,4.420201560417084e-06,0.004526286397867094,True,1.2258586568438865,Large,True,True
743,Feature_0743,0.41935993428439683,0.06403067423546342,0.4184228440117962,0.05332831601460403,0.3338925676861689,0.07800774323018381,0.3288791108833684,0.07875192068975922,-0.08546736659822796,-0.08954373312842778,-20.38043208492747,True,True,0.3102799154799529,0.5532978748195589,Independent t-test,4.999091286581682,5.004776678124665e-06,0.005124891318399657,True,-1.206204389682652,Large,True,True
678,Feature_0678,1.0809115191644991,0.12347792412746392,1.04823691455982,0.17496195503480094,0.9098724229660582,0.1686985721654153,0.9336027891390243,0.25465709936404735,-0.17103909619844093,-0.11463412542079576,-15.823598247028325,True,True,0.0942406654958844,0.4087813725586598,Independent t-test,4.811551348090263,1.1106729474356968e-05,0.011373290981741535,True,-1.1699020961622868,Large,True,True
745,Feature_0745,2.549874885412396,0.19735573579004798,2.544652019410933,0.2610090668745544,2.283573676769925,0.26207317566350535,2.313678350532818,0.36000291704279386,-0.26630120864247075,-0.2309736688781152,-10.443697067881876,True,True,0.48958951560029446,0.10652127442785214,Independent t-test,4.778085515436925,1.2166683049016836e-05,0.01245868344219324,True,-1.1596024248892631,Large,True,True
479,Feature_0479,1.911889895241743,0.19051678802397282,1.914477340805972,0.2332942073305848,1.671557558444324,0.24619367547079984,1.6970574263020886,0.3046538026651917,-0.24033233679741883,-0.21741991450388354,-12.57040676848343,True,True,0.6988899469740164,0.2827533118268122,Independent t-test,4.548452871252678,2.6861880131959347e-05,0.02750656525512637,True,-1.1018737839897041,Large,True,True
535,Feature_0535,1.2660789565533572,0.09548541663199173,1.2608331796626255,0.09038929143412644,1.1572024621044676,0.10685880246708353,1.168308099997046,0.13681065959094574,-0.10887649444888958,-0.09252507966557943,-8.599502731273862,True,True,0.11395580621466395,0.6069575092350206,Independent t-test,4.4978091084722,2.9119138740133237e-05,0.029817998069896434,True,-1.0788445994010858,Large,True,True
