feature_index,feature_name,control_mean,control_std,control_median,control_iqr,irbd_mean,irbd_std,irbd_median,irbd_iqr,mean_difference,median_difference,percent_change,control_normal,irbd_normal,control_shapiro_p,irbd_shapiro_p,test_type,test_statistic,p_value,p_value_corrected,is_significant,effect_size,effect_size_interpretation,is_large_effect,significant_and_large
52,Feature_0052,0.0379163643448758,0.01625499212436009,0.03623003677536331,0.017936489384325842,0.06672861906125989,0.02465652568629363,0.05817335049779371,0.03354148116937398,0.028812254716384086,0.0219433137224304,75.98896997168958,True,False,0.08481830256528505,0.004032284253163051,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
254,Feature_0254,0.007772715982568115,0.004197473817395008,0.006846970132781897,0.003983114452236651,0.014212124431502686,0.005369446161615243,0.013273307917677092,0.007174992018309399,0.006439408448934571,0.006426337784895195,82.84631090826224,False,False,1.6242561844056222e-05,0.02532184926906982,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
370,Feature_0370,0.08192879657772446,0.03004501572359236,0.08207246658381312,0.037547336705860385,0.13677371286869916,0.04432546174392308,0.12684619293004282,0.06965161499192052,0.054844916290974696,0.0447737263462297,66.94217244963954,True,False,0.146067758950023,0.02415567367603391,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
189,Feature_0189,0.040667808451990924,0.04348286637115939,0.02991501243820994,0.010215515874040529,0.06277919684409418,0.02460353609021228,0.05674446459913845,0.032451219048180546,0.022111388392103255,0.02682945216092851,54.370739987639475,False,False,6.402518950219078e-11,0.011276464436739814,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
109,Feature_0109,0.052471639845866204,0.021572346932297492,0.048719462255065626,0.020815200864519025,0.08790080258266987,0.03025212772771632,0.07946541012982819,0.03175789703789837,0.03542916273680367,0.030745947874762564,67.52059367855801,False,False,0.0005596249146937607,0.005473507812173447,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
70,Feature_0070,0.03788892454749011,0.013608097107209038,0.03752017665821143,0.016959251051627128,0.062379743705397055,0.019785853272178005,0.05936014213288437,0.02755078674892151,0.02449081915790694,0.021839965474672936,64.63846480311169,True,False,0.052869206737937234,0.028189997700592623,Mann-Whitney U,166.0,1.1028367085806562e-07,0.0001129304789586592,True,-0.36762360446570974,Small,False,False
362,Feature_0362,0.03171882820001529,0.01873040707743699,0.026729162081745493,0.013689546624002735,0.0585467454486827,0.02221026953846512,0.049947139480822245,0.038523014120148656,0.026827917248667413,0.02321797739907675,84.58041728242182,False,False,4.032491769810234e-05,0.01048179407192523,Mann-Whitney U,167.0,1.1747609855116232e-07,0.00012029552491639022,True,-0.3668261562998405,Small,False,False
676,Feature_0676,0.03288763913937801,0.018472767644232006,0.029911806521180827,0.017187724675811374,0.06063525318435236,0.024749575720712316,0.05079014158652132,0.032081433389909715,0.027747614044974347,0.020878335065340495,84.37095143065694,False,False,0.0006685895967624948,0.0016559862799301144,Mann-Whitney U,167.0,1.1747609855116232e-07,0.00012029552491639022,True,-0.3668261562998405,Small,False,False
596,Feature_0596,0.04452939036291496,0.02346969052190528,0.04414244950761649,0.032847282085250534,0.05396727847316867,0.028175349917009034,0.04811142007164428,0.03681167395732505,0.009437888110253714,0.003968970564027792,21.19473910002997,True,True,0.8501223564689289,0.09454319326803327,Independent t-test,-1.5200370489008617,0.13354130791421293,1.0,False,0.36638991789254777,Small,False,False
794,Feature_0794,0.002695598715302206,0.004485531093212371,0.0016181642245417804,0.0014991961824250399,0.004933324341052809,0.0026557843952704865,0.0042775775495332655,0.003120355010778514,0.0022377256257506027,0.0026594133249914853,83.01404853206161,False,False,2.9899491901769884e-11,0.0011016743201141036,Mann-Whitney U,169.0,1.3324720305838346e-07,0.00013644513593178467,True,-0.3652312599681021,Small,False,False
545,Feature_0545,0.04672224596731278,0.02477500585235678,0.04374110872867891,0.03480449237544088,0.05657096358871017,0.029327908668499745,0.05713240491485845,0.039172713656025,0.009848717621397392,0.013391296186179541,21.079289784758263,True,True,0.6919761470421278,0.13592500138901037,Independent t-test,-1.5157778453934654,0.13457574238799477,1.0,False,0.365008048453474,Small,False,False
510,Feature_0510,0.07698593164518912,0.026760519363801454,0.07627959334322684,0.035337241700381286,0.12901922360338963,0.04421295152451929,0.11974418062678915,0.07148807445788875,0.052033291958200514,0.04346458728356231,67.58805257824284,True,False,0.3646422018526853,0.013770223238602603,Mann-Whitney U,170.0,1.4188235865435503e-07,0.00014528753526205955,True,-0.36443381180223283,Small,False,False
499,Feature_0499,0.007478202726334313,0.005284654841598571,0.0065614305908580925,0.0041946846829569225,0.014224815426638044,0.005461309464962339,0.012736780634001913,0.00849571857879286,0.006746612700303732,0.006175350043143821,90.21703405479629,False,True,5.957221998687292e-06,0.05066348709517739,Mann-Whitney U,170.0,1.4188235865435503e-07,0.00014528753526205955,True,-0.36443381180223283,Small,False,False
101,Feature_0101,1.3328063750070664,0.14221733384352597,1.3356091182385805,0.17812845991820114,1.2794785426934718,0.15120614211018812,1.2942464726769893,0.18938352683754966,-0.053327832313594614,-0.041362645561591194,-4.00116876041442,True,True,0.9331487903612352,0.6490620251920762,Independent t-test,1.5235999279708718,0.1323688389371963,1.0,False,-0.36412516819189705,Small,False,False
988,Feature_0988,0.08035482092473611,0.027630108794666607,0.08019283321582545,0.03433692428213808,0.13114007716708043,0.04285401098969152,0.12198978767176753,0.06619876600366954,0.05078525624234431,0.04179695445594209,63.201256200809695,True,False,0.46557828428808984,0.010720762512286548,Mann-Whitney U,173.0,1.711604374458892e-07,0.00017526828794459055,True,-0.3620414673046252,Small,False,False
203,Feature_0203,0.006780097323017068,0.007396079453535012,0.005398815039003847,0.00347351324793487,0.012249815511467312,0.00603825078306389,0.01011033534596884,0.005191785721543394,0.005469718188450244,0.004711520306964993,80.67315154727426,False,False,2.7607363176240693e-10,9.676517036871749e-05,Mann-Whitney U,174.0,1.8215863787458305e-07,0.00018653044518357305,True,-0.361244019138756,Small,False,False
