feature_index,feature_name,control_mean,control_std,control_median,control_iqr,irbd_mean,irbd_std,irbd_median,irbd_iqr,mean_difference,median_difference,percent_change,control_normal,irbd_normal,control_shapiro_p,irbd_shapiro_p,test_type,test_statistic,p_value,p_value_corrected,is_significant,effect_size,effect_size_interpretation,is_large_effect,significant_and_large
579,Feature_0579,0.01415204748221679,0.010724073068881295,0.011207769589982272,0.007391478841520856,0.029313953854011116,0.013619580595199635,0.02353107015922862,0.017393967035177333,0.015161906371794326,0.012323300569246349,107.13577940468689,False,False,1.8332818060620376e-08,0.0005617703354130138,Mann-Whitney U,136.0,1.5605897139531348e-08,1.59804386708801e-05,True,-0.3915470494417863,Small,False,False
536,Feature_0536,0.0068199211130352795,0.002484895423106221,0.007000901355158585,0.0030630856828603725,0.011915510195703385,0.0037598510167032315,0.01078897146234488,0.004861128903774419,0.005095589082668105,0.0037880701071862956,74.71624668691011,True,False,0.3855257262621574,0.0073687761445719105,Mann-Whitney U,137.0,1.6688220883500737e-08,1.7088738184704755e-05,True,-0.39074960127591707,Small,False,False
695,Feature_0695,0.011307814612872566,0.010824546395350623,0.009094946604341105,0.004992813742161483,0.022747522339414985,0.010339684726225496,0.01865157575449891,0.011489126145180047,0.011439707726542419,0.009556629150157807,101.16638906972979,False,False,1.045984881428073e-09,0.00040415255018165513,Mann-Whitney U,137.0,1.6688220883500737e-08,1.7088738184704755e-05,True,-0.39074960127591707,Small,False,False
438,Feature_0438,0.010185699065439929,0.0044610837366337395,0.00907767212369825,0.00395675159348388,0.019067219799802394,0.007101987812326958,0.0172601337251344,0.007379621743794012,0.008881520734362465,0.008182461601436151,87.19598603199911,False,False,3.2655068496987174e-05,0.008978190318462085,Mann-Whitney U,138.0,1.7843299148444866e-08,1.8271538328007542e-05,True,-0.38995215311004783,Small,False,False
283,Feature_0283,0.0019769030919272413,0.002698223173794647,0.0015266391819759194,0.0008036817393789659,0.003566824084198057,0.001658254414726648,0.0032187110190827007,0.0024962167484770185,0.0015899209922708157,0.0016920718371067813,80.42483209031937,False,False,6.473436059175761e-12,0.0034302680556127876,Mann-Whitney U,138.0,1.7843299148444866e-08,1.8271538328007542e-05,True,-0.38995215311004783,Small,False,False
740,Feature_0740,0.0043819199983305065,0.002259162345537738,0.0037321028150596952,0.0025034672137056613,0.008316975708666349,0.0026243197032187497,0.008081185585580493,0.003506909341928121,0.003935055710335842,0.004349082770520798,89.8020893086839,False,False,0.012351893447597425,0.020735512510086967,Mann-Whitney U,138.0,1.7843299148444866e-08,1.8271538328007542e-05,True,-0.38995215311004783,Small,False,False
440,Feature_0440,0.00916823684876184,0.003846326622076794,0.008996415863292353,0.0030434791355771745,0.015533720704390791,0.005438123889025645,0.014163066659730186,0.0053553172563883256,0.006365483855628951,0.005166650796437832,69.42974925968021,False,False,2.187174896240878e-05,0.0007938852266439824,Mann-Whitney U,138.0,1.7843299148444866e-08,1.8271538328007542e-05,True,-0.38995215311004783,Small,False,False
400,Feature_0400,0.08776358470680204,0.029117321225138413,0.08683984135838692,0.03291945615930737,0.14430981098724766,0.04374501648429527,0.13098616968461674,0.05805852632485585,0.056546226280445616,0.04414632832622982,64.43016937987841,True,False,0.4473464482497071,0.01446456676963664,Mann-Whitney U,141.0,2.1793825540630177e-08,2.23168773536053e-05,True,-0.3875598086124402,Small,False,False
876,Feature_0876,0.006269932713930352,0.004515585913542612,0.004947175670981347,0.003934503954365117,0.013690439576337352,0.0062427460114096505,0.011325525795980226,0.008061875106714163,0.0074205068624069994,0.006378350124998879,118.35066181683793,False,False,2.7424131387416707e-06,0.001334420131117746,Mann-Whitney U,141.0,2.1793825540630177e-08,2.23168773536053e-05,True,-0.3875598086124402,Small,False,False
849,Feature_0849,0.0371989604123804,0.012527496520013452,0.0358547226297206,0.014770998814547694,0.06382613893803475,0.022113031176786768,0.056420457596533885,0.029791958957478812,0.026627178525654355,0.020565734966813284,71.58043727693104,True,False,0.46003419517296074,0.005279737533152496,Mann-Whitney U,141.0,2.1793825540630177e-08,2.23168773536053e-05,True,-0.3875598086124402,Small,False,False
898,Feature_0898,0.024117391588978253,0.01725911968227719,0.01808508038178313,0.014365333998270044,0.051397458325816145,0.02322782305128772,0.04613763691902122,0.028552824423927772,0.02728006673683789,0.028052556537238094,113.11367000942587,False,False,3.044704595588348e-07,0.0024480177550868934,Mann-Whitney U,141.0,2.1793825540630177e-08,2.23168773536053e-05,True,-0.3875598086124402,Small,False,False
709,Feature_0709,0.012622943908360112,0.005413580468161505,0.013123904009291745,0.0065254223629351155,0.02489756387045068,0.009572120609135986,0.0233684649731139,0.014676616675249214,0.01227461996209057,0.010244560963822156,97.24054904467373,True,False,0.7178827597226116,0.018165268328303532,Mann-Whitney U,143.0,2.488617792018758e-08,2.548344619027208e-05,True,-0.38596491228070173,Small,False,False
486,Feature_0486,0.008881436776088625,0.007037688273814283,0.007155106285843482,0.004333989897925322,0.018648272206498027,0.008593638328992148,0.0140133252983279,0.011205083351202494,0.009766835430409402,0.0068582190124844185,109.96909257637823,False,False,7.314534349177912e-08,0.00048799094530874577,Mann-Whitney U,143.0,2.488617792018758e-08,2.548344619027208e-05,True,-0.38596491228070173,Small,False,False
179,Feature_0179,0.018249633557642263,0.00856975645747766,0.01695660606591836,0.00998682110836251,0.03379392862360563,0.012398772520569904,0.03014779335539358,0.015999775601038185,0.01554429506596337,0.013191187289475218,85.17592978985597,False,True,0.00016957200359535844,0.05531399332038897,Mann-Whitney U,143.0,2.488617792018758e-08,2.548344619027208e-05,True,-0.38596491228070173,Small,False,False
41,Feature_0041,0.0031816757385816664,0.0017932629334969006,0.002980048314545793,0.002013354090072838,0.006821525528256312,0.0030519039475527337,0.006451271858764675,0.004060432465815346,0.0036398497896746457,0.0034712235442188825,114.40040056681656,False,False,0.00887926252046437,0.0035978875356706703,Mann-Whitney U,143.0,2.488617792018758e-08,2.548344619027208e-05,True,-0.38596491228070173,Small,False,False
127,Feature_0127,0.02595663213011762,0.012483245356328188,0.022315039678376968,0.011515190952593585,0.04436700265090846,0.013623852541319446,0.042383720101357436,0.02148164380866733,0.018410370520790843,0.02006868042298047,70.92742397589089,False,False,1.585476382447748e-05,0.04742661475521331,Mann-Whitney U,145.0,2.8402615618637256e-08,2.908427839348455e-05,True,-0.3843700159489633,Small,False,False
